iface,ppn,unit,test,bytes,uvn,no_uvn
default,40,mbytes/sec,PingPong,2097152,46761.11,46637.73
default,40,mbytes/sec,PingPong,4194304,45295.41,45724.00
default,40,mbytes/sec,PingPing,0,0.00,0.00
default,40,mbytes/sec,PingPing,1,65.63,65.86
default,40,mbytes/sec,PingPing,2,131.73,131.38
default,40,mbytes/sec,PingPing,4,263.47,262.76
default,40,mbytes/sec,PingPing,8,527.43,526.60
default,40,mbytes/sec,PingPing,16,1051.46,1049.33
default,40,mbytes/sec,PingPing,32,2070.13,2042.17
default,40,mbytes/sec,PingPing,64,3816.12,3779.77
default,40,mbytes/sec,PingPing,128,7312.77,7243.37
default,40,mbytes/sec,PingPing,256,10797.40,10771.48
default,40,mbytes/sec,PingPing,512,19492.32,19419.81
default,40,mbytes/sec,PingPing,1024,31839.18,31820.00
default,40,mbytes/sec,PingPing,2048,44437.64,44559.66
default,40,mbytes/sec,PingPing,4096,46576.95,46694.79
default,40,mbytes/sec,PingPing,8192,47409.44,47297.67
default,40,mbytes/sec,PingPing,16384,35829.53,35680.33
default,40,mbytes/sec,PingPing,32768,42503.02,42529.29
default,40,mbytes/sec,PingPing,65536,47251.81,47563.67
default,40,mbytes/sec,PingPing,131072,48805.59,48622.35
default,40,mbytes/sec,PingPing,262144,49005.01,48976.67
default,40,mbytes/sec,PingPing,524288,49020.73,49014.01
default,40,mbytes/sec,PingPing,1048576,49122.82,49146.31
default,40,mbytes/sec,PingPing,2097152,49206.60,49225.33
default,40,mbytes/sec,PingPing,4194304,49125.44,49186.82
default,40,mbytes/sec,Unirandom,0,0.00,0.00
default,40,mbytes/sec,Unirandom,1,14.99,14.70
default,40,mbytes/sec,Unirandom,2,30.02,30.08
default,40,mbytes/sec,Unirandom,4,58.71,60.14
default,40,mbytes/sec,Unirandom,8,118.37,119.33
default,40,mbytes/sec,Unirandom,16,238.55,239.87
default,40,mbytes/sec,Unirandom,32,469.22,465.79
default,40,mbytes/sec,Unirandom,64,904.55,906.72
default,40,mbytes/sec,Unirandom,128,1748.64,1747.43
default,40,mbytes/sec,Unirandom,256,3284.13,3297.90
default,40,mbytes/sec,Unirandom,512,5984.49,6051.63
default,40,mbytes/sec,Unirandom,1024,11123.89,11125.51
default,40,mbytes/sec,Unirandom,2048,16785.32,16840.20
default,40,mbytes/sec,Unirandom,4096,24716.48,24792.19
default,40,mbytes/sec,Unirandom,8192,30561.08,31751.93
default,40,mbytes/sec,Unirandom,16384,19689.90,19755.45
default,40,mbytes/sec,Unirandom,32768,26480.77,26791.34
default,40,mbytes/sec,Unirandom,65536,32172.21,32349.34
default,40,mbytes/sec,Unirandom,131072,33444.18,34920.46
default,40,mbytes/sec,Unirandom,262144,36576.38,36602.47
default,40,mbytes/sec,Unirandom,524288,36735.08,37637.73
default,40,mbytes/sec,Unirandom,1048576,36583.47,38437.28
default,40,mbytes/sec,Unirandom,2097152,37116.16,37154.24
default,40,mbytes/sec,Unirandom,4194304,35568.84,36546.63
default,40,mbytes/sec,Birandom,0,0.00,0.00
default,40,mbytes/sec,Birandom,1,14.99,14.81
default,40,mbytes/sec,Birandom,2,30.02,30.09
default,40,mbytes/sec,Birandom,4,59.63,60.02
default,40,mbytes/sec,Birandom,8,119.45,120.12
default,40,mbytes/sec,Birandom,16,234.48,239.97
default,40,mbytes/sec,Birandom,32,471.50,469.71
default,40,mbytes/sec,Birandom,64,900.97,885.81
default,40,mbytes/sec,Birandom,128,1726.36,1752.04
default,40,mbytes/sec,Birandom,256,3265.43,3264.53
default,40,mbytes/sec,Birandom,512,5852.28,5957.83
default,40,mbytes/sec,Birandom,1024,10944.27,10985.99
default,40,mbytes/sec,Birandom,2048,16568.66,16726.15
default,40,mbytes/sec,Birandom,4096,24731.03,25017.63
default,40,mbytes/sec,Birandom,8192,31458.77,31541.85
default,40,mbytes/sec,Birandom,16384,26038.50,26323.16
default,40,mbytes/sec,Birandom,32768,31852.97,32700.61
default,40,mbytes/sec,Birandom,65536,35718.43,36493.11
default,40,mbytes/sec,Birandom,131072,37128.21,37687.35
default,40,mbytes/sec,Birandom,262144,37317.69,38303.37
default,40,mbytes/sec,Birandom,524288,37120.76,39070.07
default,40,mbytes/sec,Birandom,1048576,38305.91,39352.11
default,40,mbytes/sec,Birandom,2097152,36617.36,37636.31
default,40,mbytes/sec,Birandom,4194304,35938.62,37063.33
default,40,mbytes/sec,Corandom,0,0.00,0.00
default,40,mbytes/sec,Corandom,1,24.95,25.82
default,40,mbytes/sec,Corandom,2,51.79,51.62
default,40,mbytes/sec,Corandom,4,103.67,103.40
default,40,mbytes/sec,Corandom,8,206.83,206.91
default,40,mbytes/sec,Corandom,16,414.20,410.12
default,40,mbytes/sec,Corandom,32,809.29,816.88
default,40,mbytes/sec,Corandom,64,1564.59,1573.43
default,40,mbytes/sec,Corandom,128,3069.37,3072.93
default,40,mbytes/sec,Corandom,256,5606.60,5782.96
default,40,mbytes/sec,Corandom,512,10945.26,10556.42
default,40,mbytes/sec,Corandom,1024,20581.46,20599.42
default,40,mbytes/sec,Corandom,2048,31097.56,31868.93
default,40,mbytes/sec,Corandom,4096,37494.90,38425.01
default,40,mbytes/sec,Corandom,8192,39605.30,39993.66
default,40,mbytes/sec,Corandom,16384,36370.59,38058.34
default,40,mbytes/sec,Corandom,32768,39552.34,40175.96
default,40,mbytes/sec,Corandom,65536,39866.26,40746.30
default,40,mbytes/sec,Corandom,131072,38345.88,41166.21
default,40,mbytes/sec,Corandom,262144,41602.76,41443.10
default,40,mbytes/sec,Corandom,524288,40698.17,41348.95
default,40,mbytes/sec,Corandom,1048576,39954.19,42348.93
default,40,mbytes/sec,Corandom,2097152,42502.27,42551.60
default,40,mbytes/sec,Corandom,4194304,42124.23,43065.46
default,40,mbytes/sec,Stencil2D,0,0.00,0.00
default,40,mbytes/sec,Stencil2D,1,63.47,64.28
default,40,mbytes/sec,Stencil2D,2,128.80,128.33
default,40,mbytes/sec,Stencil2D,4,255.77,257.93
default,40,mbytes/sec,Stencil2D,8,511.61,516.98
default,40,mbytes/sec,Stencil2D,16,1010.47,1026.93
default,40,mbytes/sec,Stencil2D,32,2026.23,2026.83
default,40,mbytes/sec,Stencil2D,64,3970.47,3997.10
default,40,mbytes/sec,Stencil2D,128,7679.89,7772.04
default,40,mbytes/sec,Stencil2D,256,14265.04,14366.95
default,40,mbytes/sec,Stencil2D,512,27001.39,27652.29
default,40,mbytes/sec,Stencil2D,1024,50263.71,50584.26
default,40,mbytes/sec,Stencil2D,2048,81180.15,81914.04
default,40,mbytes/sec,Stencil2D,4096,78501.64,82602.63
default,40,mbytes/sec,Stencil2D,8192,81393.28,84105.67
default,40,mbytes/sec,Stencil2D,16384,78307.55,80695.79
default,40,mbytes/sec,Stencil2D,32768,82408.76,84113.79
default,40,mbytes/sec,Stencil2D,65536,83347.17,85410.77
default,40,mbytes/sec,Stencil2D,131072,84557.37,86328.00
default,40,mbytes/sec,Stencil2D,262144,85531.54,87013.37
default,40,mbytes/sec,Stencil2D,524288,73712.89,73709.41
default,40,mbytes/sec,Stencil2D,1048576,67650.76,68390.96
default,40,mbytes/sec,Stencil2D,2097152,70578.21,71494.84
default,40,mbytes/sec,Stencil2D,4194304,69679.01,70123.28
default,40,mbytes/sec,Stencil3D,0,0.00,0.00
default,40,mbytes/sec,Stencil3D,1,81.36,81.01
default,40,mbytes/sec,Stencil3D,2,163.09,162.90
default,40,mbytes/sec,Stencil3D,4,322.62,324.37
default,40,mbytes/sec,Stencil3D,8,644.16,647.26
default,40,mbytes/sec,Stencil3D,16,1301.84,1298.46
default,40,mbytes/sec,Stencil3D,32,2493.07,2548.85
default,40,mbytes/sec,Stencil3D,64,4999.45,4996.91
default,40,mbytes/sec,Stencil3D,128,9724.11,9816.77
default,40,mbytes/sec,Stencil3D,256,18171.77,18110.64
default,40,mbytes/sec,Stencil3D,512,34964.39,34683.03
default,40,mbytes/sec,Stencil3D,1024,59291.17,60957.73
default,40,mbytes/sec,Stencil3D,2048,67472.19,70326.42
default,40,mbytes/sec,Stencil3D,4096,62084.18,62836.69
default,40,mbytes/sec,Stencil3D,8192,61733.31,63638.39
default,40,mbytes/sec,Stencil3D,16384,61983.48,63468.01
default,40,mbytes/sec,Stencil3D,32768,63039.29,64127.71
default,40,mbytes/sec,Stencil3D,65536,63446.18,64614.81
default,40,mbytes/sec,Stencil3D,131072,62969.68,64700.70
default,40,mbytes/sec,Stencil3D,262144,63866.38,65187.47
default,40,mbytes/sec,Stencil3D,524288,63315.14,64810.00
default,40,mbytes/sec,Stencil3D,1048576,60800.38,62481.49
default,40,mbytes/sec,Stencil3D,2097152,63904.40,65261.95
default,40,mbytes/sec,Stencil3D,4194304,63478.30,65021.27
em1,40,mbytes/sec,PingPong,0,0.00,0.00
em1,40,mbytes/sec,PingPong,1,0.84,1.08
em1,40,mbytes/sec,PingPong,2,1.69,2.15
em1,40,mbytes/sec,PingPong,4,3.37,4.30
em1,40,mbytes/sec,PingPong,8,6.75,8.61
em1,40,mbytes/sec,PingPong,16,13.48,17.18
em1,40,mbytes/sec,PingPong,32,26.96,34.35
em1,40,mbytes/sec,PingPong,64,53.67,67.22
em1,40,mbytes/sec,PingPong,128,107.26,134.23
em1,40,mbytes/sec,PingPong,256,213.94,267.91
em1,40,mbytes/sec,PingPong,512,402.84,514.24
em1,40,mbytes/sec,PingPong,1024,800.37,1021.93
em1,40,mbytes/sec,PingPong,2048,1560.72,1987.33
em1,40,mbytes/sec,PingPong,4096,2876.93,3521.68
em1,40,mbytes/sec,PingPong,8192,4991.02,5771.28
em1,40,mbytes/sec,PingPong,16384,1751.90,4902.62
em1,40,mbytes/sec,PingPong,32768,933.28,5569.85
em1,40,mbytes/sec,PingPong,65536,1244.02,6031.86
em1,40,mbytes/sec,PingPong,131072,1892.85,6100.12
em1,40,mbytes/sec,PingPong,262144,1590.70,5976.25
em1,40,mbytes/sec,PingPong,524288,2248.20,6080.08
em1,40,mbytes/sec,PingPong,1048576,3147.88,6085.24
em1,40,mbytes/sec,PingPong,2097152,3652.33,6074.67
em1,40,mbytes/sec,PingPong,4194304,4098.32,5988.96
em1,40,mbytes/sec,PingPing,0,0.00,0.00
em1,40,mbytes/sec,PingPing,1,0.24,1.12
em1,40,mbytes/sec,PingPing,2,0.49,2.17
em1,40,mbytes/sec,PingPing,4,0.93,4.61
em1,40,mbytes/sec,PingPing,8,1.98,9.35
em1,40,mbytes/sec,PingPing,16,3.80,18.17
em1,40,mbytes/sec,PingPing,32,7.64,37.01
em1,40,mbytes/sec,PingPing,64,16.56,70.07
em1,40,mbytes/sec,PingPing,128,31.11,139.16
em1,40,mbytes/sec,PingPing,256,61.17,279.74
em1,40,mbytes/sec,PingPing,512,147.96,618.18
em1,40,mbytes/sec,PingPing,1024,175.28,1284.94
em1,40,mbytes/sec,PingPing,2048,449.74,2480.53
em1,40,mbytes/sec,PingPing,4096,1089.45,4625.66
em1,40,mbytes/sec,PingPing,8192,3066.02,6060.06
em1,40,mbytes/sec,PingPing,16384,2757.33,5908.82
em1,40,mbytes/sec,PingPing,32768,2269.91,6082.16
em1,40,mbytes/sec,PingPing,65536,2470.71,6078.26
em1,40,mbytes/sec,PingPing,131072,3267.14,6110.16
em1,40,mbytes/sec,PingPing,262144,2327.34,6085.37
em1,40,mbytes/sec,PingPing,524288,3160.88,6138.91
em1,40,mbytes/sec,PingPing,1048576,3711.38,6157.56
em1,40,mbytes/sec,PingPing,2097152,3910.60,6169.99
em1,40,mbytes/sec,PingPing,4194304,3987.46,6168.48
em1,40,mbytes/sec,Unirandom,0,0.00,0.00
em1,40,mbytes/sec,Unirandom,1,0.57,1.17
em1,40,mbytes/sec,Unirandom,2,1.13,2.32
em1,40,mbytes/sec,Unirandom,4,2.30,4.25
em1,40,mbytes/sec,Unirandom,8,4.57,9.31
em1,40,mbytes/sec,Unirandom,16,9.17,18.62
em1,40,mbytes/sec,Unirandom,32,18.11,37.17
em1,40,mbytes/sec,Unirandom,64,36.83,73.38
em1,40,mbytes/sec,Unirandom,128,72.22,146.49
em1,40,mbytes/sec,Unirandom,256,144.06,296.66
em1,40,mbytes/sec,Unirandom,512,260.18,485.08
em1,40,mbytes/sec,Unirandom,1024,529.49,960.41
em1,40,mbytes/sec,Unirandom,2048,1015.76,1818.76
em1,40,mbytes/sec,Unirandom,4096,1902.82,3295.09
em1,40,mbytes/sec,Unirandom,8192,3587.18,5658.82
em1,40,mbytes/sec,Unirandom,16384,3826.74,6721.15
em1,40,mbytes/sec,Unirandom,32768,5293.18,8963.00
em1,40,mbytes/sec,Unirandom,65536,6613.62,10074.93
em1,40,mbytes/sec,Unirandom,131072,7067.09,10254.79
em1,40,mbytes/sec,Unirandom,262144,7989.79,8874.45
em1,40,mbytes/sec,Unirandom,524288,8557.52,9681.87
em1,40,mbytes/sec,Unirandom,1048576,8414.62,9943.67
em1,40,mbytes/sec,Unirandom,2097152,8724.44,10102.29
em1,40,mbytes/sec,Unirandom,4194304,8784.32,10136.16
em1,40,mbytes/sec,Birandom,0,0.00,0.00
em1,40,mbytes/sec,Birandom,1,0.59,1.19
em1,40,mbytes/sec,Birandom,2,1.18,2.38
em1,40,mbytes/sec,Birandom,4,2.36,4.74
em1,40,mbytes/sec,Birandom,8,4.72,9.49
em1,40,mbytes/sec,Birandom,16,9.25,18.98
em1,40,mbytes/sec,Birandom,32,18.93,37.91
em1,40,mbytes/sec,Birandom,64,37.45,74.81
em1,40,mbytes/sec,Birandom,128,74.88,149.14
em1,40,mbytes/sec,Birandom,256,149.64,297.56
em1,40,mbytes/sec,Birandom,512,267.90,486.38
em1,40,mbytes/sec,Birandom,1024,523.39,914.96
em1,40,mbytes/sec,Birandom,2048,1039.92,1806.24
em1,40,mbytes/sec,Birandom,4096,1997.14,3373.05
em1,40,mbytes/sec,Birandom,8192,3795.94,5914.96
em1,40,mbytes/sec,Birandom,16384,3820.61,6737.38
em1,40,mbytes/sec,Birandom,32768,5316.83,9030.89
em1,40,mbytes/sec,Birandom,65536,6713.81,10332.47
em1,40,mbytes/sec,Birandom,131072,7347.63,10673.80
em1,40,mbytes/sec,Birandom,262144,8786.41,10036.04
em1,40,mbytes/sec,Birandom,524288,9003.58,10449.91
em1,40,mbytes/sec,Birandom,1048576,8979.90,10452.99
em1,40,mbytes/sec,Birandom,2097152,8635.54,10528.30
em1,40,mbytes/sec,Birandom,4194304,8603.09,10587.48
em1,40,mbytes/sec,Corandom,0,0.00,0.00
em1,40,mbytes/sec,Corandom,1,0.87,2.01
em1,40,mbytes/sec,Corandom,2,1.69,3.99
em1,40,mbytes/sec,Corandom,4,3.02,7.94
em1,40,mbytes/sec,Corandom,8,6.75,16.13
em1,40,mbytes/sec,Corandom,16,13.09,32.67
em1,40,mbytes/sec,Corandom,32,27.09,65.06
em1,40,mbytes/sec,Corandom,64,55.09,126.85
em1,40,mbytes/sec,Corandom,128,104.25,248.42
em1,40,mbytes/sec,Corandom,256,220.02,506.72
em1,40,mbytes/sec,Corandom,512,385.69,858.74
em1,40,mbytes/sec,Corandom,1024,745.05,1674.99
em1,40,mbytes/sec,Corandom,2048,1495.04,3209.37
em1,40,mbytes/sec,Corandom,4096,2745.61,5923.13
em1,40,mbytes/sec,Corandom,8192,5131.14,9970.13
em1,40,mbytes/sec,Corandom,16384,3816.48,10454.94
em1,40,mbytes/sec,Corandom,32768,5283.35,11546.43
em1,40,mbytes/sec,Corandom,65536,6808.18,11969.67
em1,40,mbytes/sec,Corandom,131072,7548.24,11871.38
em1,40,mbytes/sec,Corandom,262144,9199.89,11807.50
em1,40,mbytes/sec,Corandom,524288,10359.13,12029.95
em1,40,mbytes/sec,Corandom,1048576,9334.68,12114.90
em1,40,mbytes/sec,Corandom,2097152,6840.62,12188.16
em1,40,mbytes/sec,Corandom,4194304,7587.94,12274.77
em1,40,mbytes/sec,Stencil2D,0,0.00,0.00
em1,40,mbytes/sec,Stencil2D,1,1.48,4.67
em1,40,mbytes/sec,Stencil2D,2,2.87,9.79
em1,40,mbytes/sec,Stencil2D,4,5.60,19.41
em1,40,mbytes/sec,Stencil2D,8,11.64,38.61
em1,40,mbytes/sec,Stencil2D,16,23.32,77.76
em1,40,mbytes/sec,Stencil2D,32,46.38,155.33
em1,40,mbytes/sec,Stencil2D,64,88.09,304.52
em1,40,mbytes/sec,Stencil2D,128,184.80,604.27
em1,40,mbytes/sec,Stencil2D,256,333.50,1221.86
em1,40,mbytes/sec,Stencil2D,512,633.54,2041.64
em1,40,mbytes/sec,Stencil2D,1024,1164.74,4064.05
em1,40,mbytes/sec,Stencil2D,2048,2352.32,7617.12
em1,40,mbytes/sec,Stencil2D,4096,4518.46,14144.58
em1,40,mbytes/sec,Stencil2D,8192,8370.93,24533.11
em1,40,mbytes/sec,Stencil2D,16384,6830.09,23195.15
em1,40,mbytes/sec,Stencil2D,32768,9330.54,28618.85
em1,40,mbytes/sec,Stencil2D,65536,12909.37,31579.63
em1,40,mbytes/sec,Stencil2D,131072,13110.04,30000.09
em1,40,mbytes/sec,Stencil2D,262144,17840.34,45689.97
em1,40,mbytes/sec,Stencil2D,524288,20117.63,45427.51
em1,40,mbytes/sec,Stencil2D,1048576,25462.23,46593.12
em1,40,mbytes/sec,Stencil2D,2097152,26769.03,45186.95
em1,40,mbytes/sec,Stencil2D,4194304,26764.92,45197.43
em1,40,mbytes/sec,Stencil3D,0,0.00,0.00
em1,40,mbytes/sec,Stencil3D,1,1.67,5.59
em1,40,mbytes/sec,Stencil3D,2,3.10,11.11
em1,40,mbytes/sec,Stencil3D,4,6.56,22.11
em1,40,mbytes/sec,Stencil3D,8,12.91,43.67
em1,40,mbytes/sec,Stencil3D,16,25.25,88.35
em1,40,mbytes/sec,Stencil3D,32,50.64,175.23
em1,40,mbytes/sec,Stencil3D,64,96.72,339.55
em1,40,mbytes/sec,Stencil3D,128,208.89,672.28
em1,40,mbytes/sec,Stencil3D,256,390.46,1327.26
em1,40,mbytes/sec,Stencil3D,512,697.10,2175.90
em1,40,mbytes/sec,Stencil3D,1024,1360.38,4307.40
em1,40,mbytes/sec,Stencil3D,2048,2532.89,8069.58
em1,40,mbytes/sec,Stencil3D,4096,5075.98,14924.29
em1,40,mbytes/sec,Stencil3D,8192,9589.07,24093.15
em1,40,mbytes/sec,Stencil3D,16384,7236.86,22470.95
em1,40,mbytes/sec,Stencil3D,32768,10234.65,27729.78
em1,40,mbytes/sec,Stencil3D,65536,12723.41,29754.36
em1,40,mbytes/sec,Stencil3D,131072,13852.09,28323.97
em1,40,mbytes/sec,Stencil3D,262144,20544.50,35602.52
em1,40,mbytes/sec,Stencil3D,524288,25673.42,36165.26
em1,40,mbytes/sec,Stencil3D,1048576,25564.98,36271.23
em1,40,mbytes/sec,Stencil3D,2097152,27964.21,35958.58
em1,40,mbytes/sec,Stencil3D,4194304,31681.26,35801.34
ib0,40,mbytes/sec,PingPong,0,0.00,0.00
ib0,40,mbytes/sec,PingPong,1,0.23,0.67
ib0,40,mbytes/sec,PingPong,2,0.45,1.30
ib0,40,mbytes/sec,PingPong,4,0.90,2.65
ib0,40,mbytes/sec,PingPong,8,1.83,5.33
ib0,40,mbytes/sec,PingPong,16,3.54,10.66
ib0,40,mbytes/sec,PingPong,32,7.19,21.07
ib0,40,mbytes/sec,PingPong,64,13.64,40.07
ib0,40,mbytes/sec,PingPong,128,16.30,49.44
ib0,40,mbytes/sec,PingPong,256,33.28,94.19
ib0,40,mbytes/sec,PingPong,512,71.98,202.71
ib0,40,mbytes/sec,PingPong,1024,154.06,392.21
ib0,40,mbytes/sec,PingPong,2048,525.52,1112.81
ib0,40,mbytes/sec,PingPong,4096,1641.22,1923.68
ib0,40,mbytes/sec,PingPong,8192,2905.05,3145.51
ib0,40,mbytes/sec,PingPong,16384,1755.13,2088.86
ib0,40,mbytes/sec,PingPong,32768,2210.30,2567.01
ib0,40,mbytes/sec,PingPong,65536,4023.16,4189.79
ib0,40,mbytes/sec,PingPong,131072,4161.50,3934.97
ib0,40,mbytes/sec,PingPong,262144,5693.95,5320.81
ib0,40,mbytes/sec,PingPong,524288,5226.54,4419.45
ib0,40,mbytes/sec,PingPong,1048576,4077.12,3872.57
ib0,40,mbytes/sec,PingPong,2097152,4029.55,4024.02
ib0,40,mbytes/sec,PingPong,4194304,3729.26,3872.76
ib0,40,mbytes/sec,PingPing,0,0.00,0.00
ib0,40,mbytes/sec,PingPing,1,0.11,0.74
ib0,40,mbytes/sec,PingPing,2,0.22,1.50
ib0,40,mbytes/sec,PingPing,4,0.44,2.99
ib0,40,mbytes/sec,PingPing,8,0.86,5.97
ib0,40,mbytes/sec,PingPing,16,1.77,11.91
ib0,40,mbytes/sec,PingPing,32,3.49,23.53
ib0,40,mbytes/sec,PingPing,64,6.79,46.00
ib0,40,mbytes/sec,PingPing,128,12.45,40.69
ib0,40,mbytes/sec,PingPing,256,25.29,86.19
ib0,40,mbytes/sec,PingPing,512,46.07,181.99
ib0,40,mbytes/sec,PingPing,1024,109.42,540.24
ib0,40,mbytes/sec,PingPing,2048,185.92,1172.37
ib0,40,mbytes/sec,PingPing,4096,471.75,2175.36
ib0,40,mbytes/sec,PingPing,8192,1066.28,3339.51
ib0,40,mbytes/sec,PingPing,16384,2998.62,3301.37
ib0,40,mbytes/sec,PingPing,32768,4070.15,4136.16
ib0,40,mbytes/sec,PingPing,65536,3724.99,4452.65
ib0,40,mbytes/sec,PingPing,131072,4497.77,4514.03
ib0,40,mbytes/sec,PingPing,262144,5790.03,5443.50
ib0,40,mbytes/sec,PingPing,524288,5436.75,4619.22
ib0,40,mbytes/sec,PingPing,1048576,4281.35,4108.06
ib0,40,mbytes/sec,PingPing,2097152,4111.28,4035.16
ib0,40,mbytes/sec,PingPing,4194304,4094.44,4089.90
ib0,40,mbytes/sec,Unirandom,0,0.00,0.00
ib0,40,mbytes/sec,Unirandom,1,0.40,0.78
ib0,40,mbytes/sec,Unirandom,2,0.81,1.51
ib0,40,mbytes/sec,Unirandom,4,1.55,3.03
ib0,40,mbytes/sec,Unirandom,8,3.20,6.20
ib0,40,mbytes/sec,Unirandom,16,6.32,12.36
ib0,40,mbytes/sec,Unirandom,32,12.47,24.65
ib0,40,mbytes/sec,Unirandom,64,25.61,49.39
ib0,40,mbytes/sec,Unirandom,128,49.06,97.97
ib0,40,mbytes/sec,Unirandom,256,86.56,191.62
ib0,40,mbytes/sec,Unirandom,512,198.02,400.13
ib0,40,mbytes/sec,Unirandom,1024,400.00,799.11
ib0,40,mbytes/sec,Unirandom,2048,818.09,1507.83
ib0,40,mbytes/sec,Unirandom,4096,1602.62,2621.87
ib0,40,mbytes/sec,Unirandom,8192,3120.99,4691.25
ib0,40,mbytes/sec,Unirandom,16384,3199.11,4015.41
ib0,40,mbytes/sec,Unirandom,32768,4244.73,5714.71
ib0,40,mbytes/sec,Unirandom,65536,3485.23,6977.02
ib0,40,mbytes/sec,Unirandom,131072,2239.20,7648.66
ib0,40,mbytes/sec,Unirandom,262144,9176.03,9765.31
ib0,40,mbytes/sec,Unirandom,524288,10203.15,10789.06
ib0,40,mbytes/sec,Unirandom,1048576,10639.19,10808.23
ib0,40,mbytes/sec,Unirandom,2097152,10695.82,11079.68
ib0,40,mbytes/sec,Unirandom,4194304,10327.64,10562.71
ib0,40,mbytes/sec,Birandom,0,0.00,0.00
ib0,40,mbytes/sec,Birandom,1,0.41,0.86
ib0,40,mbytes/sec,Birandom,2,0.82,1.69
ib0,40,mbytes/sec,Birandom,4,1.64,3.35
ib0,40,mbytes/sec,Birandom,8,3.16,6.83
ib0,40,mbytes/sec,Birandom,16,6.65,13.68
ib0,40,mbytes/sec,Birandom,32,13.10,27.66
ib0,40,mbytes/sec,Birandom,64,26.48,55.63
ib0,40,mbytes/sec,Birandom,128,49.83,110.15
ib0,40,mbytes/sec,Birandom,256,96.18,222.03
ib0,40,mbytes/sec,Birandom,512,210.22,425.07
ib0,40,mbytes/sec,Birandom,1024,431.64,832.62
ib0,40,mbytes/sec,Birandom,2048,883.68,1577.97
ib0,40,mbytes/sec,Birandom,4096,1682.24,2865.89
ib0,40,mbytes/sec,Birandom,8192,3366.50,4860.53
ib0,40,mbytes/sec,Birandom,16384,3176.12,4156.36
ib0,40,mbytes/sec,Birandom,32768,4300.00,5649.82
ib0,40,mbytes/sec,Birandom,65536,5037.94,7250.31
ib0,40,mbytes/sec,Birandom,131072,4498.18,8210.79
ib0,40,mbytes/sec,Birandom,262144,9833.86,10554.25
ib0,40,mbytes/sec,Birandom,524288,10914.50,11359.59
ib0,40,mbytes/sec,Birandom,1048576,11186.32,11123.34
ib0,40,mbytes/sec,Birandom,2097152,11125.59,10997.62
ib0,40,mbytes/sec,Birandom,4194304,10805.07,10912.30
ib0,40,mbytes/sec,Corandom,0,0.00,0.00
ib0,40,mbytes/sec,Corandom,1,0.38,0.72
ib0,40,mbytes/sec,Corandom,2,0.74,1.44
ib0,40,mbytes/sec,Corandom,4,1.46,2.89
ib0,40,mbytes/sec,Corandom,8,2.95,5.64
ib0,40,mbytes/sec,Corandom,16,5.92,11.45
ib0,40,mbytes/sec,Corandom,32,11.85,22.10
ib0,40,mbytes/sec,Corandom,64,22.90,45.21
ib0,40,mbytes/sec,Corandom,128,43.61,84.42
ib0,40,mbytes/sec,Corandom,256,87.47,169.26
ib0,40,mbytes/sec,Corandom,512,174.82,380.87
ib0,40,mbytes/sec,Corandom,1024,355.99,771.65
ib0,40,mbytes/sec,Corandom,2048,744.76,1553.67
ib0,40,mbytes/sec,Corandom,4096,1549.44,2940.92
ib0,40,mbytes/sec,Corandom,8192,3133.64,5193.66
ib0,40,mbytes/sec,Corandom,16384,3179.51,3949.23
ib0,40,mbytes/sec,Corandom,32768,3793.32,6003.48
ib0,40,mbytes/sec,Corandom,65536,1944.67,6959.73
ib0,40,mbytes/sec,Corandom,131072,2109.87,6332.12
ib0,40,mbytes/sec,Corandom,262144,11197.78,11305.79
ib0,40,mbytes/sec,Corandom,524288,10792.93,9325.06
ib0,40,mbytes/sec,Corandom,1048576,11133.00,8000.02
ib0,40,mbytes/sec,Corandom,2097152,11253.72,9382.57
ib0,40,mbytes/sec,Corandom,4194304,9225.52,7750.39
ib0,40,mbytes/sec,Stencil2D,0,0.00,0.00
ib0,40,mbytes/sec,Stencil2D,1,1.22,3.21
ib0,40,mbytes/sec,Stencil2D,2,2.34,6.34
ib0,40,mbytes/sec,Stencil2D,4,4.66,12.88
ib0,40,mbytes/sec,Stencil2D,8,9.47,25.82
ib0,40,mbytes/sec,Stencil2D,16,18.31,50.88
ib0,40,mbytes/sec,Stencil2D,32,35.45,101.92
ib0,40,mbytes/sec,Stencil2D,64,73.35,206.33
ib0,40,mbytes/sec,Stencil2D,128,144.06,416.16
ib0,40,mbytes/sec,Stencil2D,256,302.30,851.62
ib0,40,mbytes/sec,Stencil2D,512,541.49,1478.95
ib0,40,mbytes/sec,Stencil2D,1024,1110.37,2874.80
ib0,40,mbytes/sec,Stencil2D,2048,2087.75,5397.62
ib0,40,mbytes/sec,Stencil2D,4096,3951.80,9758.41
ib0,40,mbytes/sec,Stencil2D,8192,6800.21,16481.32
ib0,40,mbytes/sec,Stencil2D,16384,6251.09,16371.34
ib0,40,mbytes/sec,Stencil2D,32768,8359.25,19721.99
ib0,40,mbytes/sec,Stencil2D,65536,11058.92,21594.89
ib0,40,mbytes/sec,Stencil2D,131072,11033.64,20628.26
ib0,40,mbytes/sec,Stencil2D,262144,25435.57,39598.55
ib0,40,mbytes/sec,Stencil2D,524288,32575.47,40304.57
ib0,40,mbytes/sec,Stencil2D,1048576,37884.74,41075.01
ib0,40,mbytes/sec,Stencil2D,2097152,40769.99,31111.23
